annotation_set,unit_key,work_code,work_name,representation,classification,drift_value,drift_quantile_bin,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,category_labels
FLAGGED,1CO:15:33,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.166401674,,Bee not deceiued: euill communications corrupt good manners.,Be not deceived: evil communications corrupt good manners.,bee not deceiued: euill communications corrupt good manners.,be not deceived: evil communications corrupt good manners.,0.166401674,0.166401674,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:15:35,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.181659715,,"But some man will say, How are the dead raysed vp? and with what body doe they come?","But some man will say, How are the dead raised up? and with what body do they come?","but some man will say, how are the dead raysed vp? and with what body doe they come?","but some man will say, how are the dead raised up? and with what body do they come?",0.181659715,0.181659715,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:15:43,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.169056458,,"It is sowen in dishonour, it is raysed in glorie: it is sowen in weakenesse, it is raysed in power:",It is sown in dishonour; it is raised in glory: it is sown in weakness; it is raised in power:,"it is sowen in dishonour, it is raysed in glorie: it is sowen in weakenesse, it is raysed in power:",it is sown in dishonour; it is raised in glory: it is sown in weakness; it is raised in power:,0.169056458,0.169056458,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:15:5,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.171966836,,"And that he was seene of Cephas, then of the twelue.","And that he was seen of Cephas, then of the twelve:","and that he was seene of cephas, then of the twelue.","and that he was seen of cephas, then of the twelve:",0.171966836,0.171966836,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:15:57,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.172163606,,"But thankes bee to God, which giueth vs the victorie, through our Lord Iesus Christ.","But thanks be to God, which giveth us the victory through our Lord Jesus Christ.","but thankes bee to god, which giueth vs the victorie, through our lord iesus christ.","but thanks be to god, which giveth us the victory through our lord jesus christ.",0.172163606,0.172163606,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:16:14,1CO,1Corinthians,R0,STRONG_OUTLIER,0.305687412,,Let all your things be done with charitie.,Let all your things be done with charity.,let all your things be done with charitie.,let all your things be done with charity.,0.305687412,0.305687412,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:16:24,1CO,1Corinthians,R0,STRONG_OUTLIER,0.343539579,,"My loue be with you all in Christ Iesus, Amen. The first Epistle to the Corinthians was written from Philippi by Stephanas, and Fortunatus, and Achaicus, and Timotheus.",My love be with you all in Christ Jesus. Amen.,"my loue be with you all in christ iesus, amen. the first epistle to the corinthians was written from philippi by stephanas, and fortunatus, and achaicus, and timotheus.",my love be with you all in christ jesus. amen.,0.343539579,0.343539579,,R0,R1,0,orthographic_character_form|addition_deletion
FLAGGED,1CO:16:9,1CO,1Corinthians,R0,STRONG_OUTLIER,0.288905057,,"For a great doore and effectuall is opened vnto mee, and there are many aduersaries.","For a great door and effectual is opened unto me, and there are many adversaries.","for a great doore and effectuall is opened vnto mee, and there are many aduersaries.","for a great door and effectual is opened unto me, and there are many adversaries.",0.288905057,0.288905057,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:1:22,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.178611603,,"For the Iewes require a signe, and the Greekes seeke after wisedome.","For the Jews require a sign, and the Greeks seek after wisdom:","for the iewes require a signe, and the greekes seeke after wisedome.","for the jews require a sign, and the greeks seek after wisdom:",0.178611603,0.178611603,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:2:7,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.165157306,,"But wee speake the wisedome of God in a mysterie, euen the hidden wisedome which God ordeined before the world, vnto our glory.","But we speak the wisdom of God in a mystery, even the hidden wisdom, which God ordained before the world unto our glory:","but wee speake the wisedome of god in a mysterie, euen the hidden wisedome which god ordeined before the world, vnto our glory.","but we speak the wisdom of god in a mystery, even the hidden wisdom, which god ordained before the world unto our glory:",0.165157306,0.165157306,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:5:12,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.196575077,,For what haue I to doe to iudge them also that are without? doe not ye iudge them that are within?,For what have I to do to judge them also that are without? do not ye judge them that are within?,for what haue i to doe to iudge them also that are without? doe not ye iudge them that are within?,for what have i to do to judge them also that are without? do not ye judge them that are within?,0.196575077,0.196575077,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:5:7,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.165228344,,"Purge out therefore the olde leauen, that ye may be a new lumpe, as ye are vnleauened. For euen Christ our Passeouer is sacrificed for vs.","Purge out therefore the old leaven, that ye may be a new lump, as ye are unleavened. For even Christ our passover is sacrificed for us:","purge out therefore the olde leauen, that ye may be a new lumpe, as ye are vnleauened. for euen christ our passeouer is sacrificed for vs.","purge out therefore the old leaven, that ye may be a new lump, as ye are unleavened. for even christ our passover is sacrificed for us:",0.165228344,0.165228344,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:7:2,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.229309887,,"Neuerthelesse, to auoid fornication, let euery man haue his owne wife, and let euery woman haue her owne husband.","Nevertheless, to avoid fornication, let every man have his own wife, and let every woman have her own husband.","neuerthelesse, to auoid fornication, let euery man haue his owne wife, and let euery woman haue her owne husband.","nevertheless, to avoid fornication, let every man have his own wife, and let every woman have her own husband.",0.229309887,0.229309887,,R0,R1,0,orthographic_character_form
FLAGGED,1CO:9:20,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.211340734,,"And vnto the Iewes, I became as a Iew, that I might gaine the Iewes: to them that are vnder the Law, as vnder the Law, that I might gaine them that are vnder the Law:","And unto the Jews I became as a Jew, that I might gain the Jews; to them that are under the law, as under the law, that I might gain them that are under the law;","and vnto the iewes, i became as a iew, that i might gaine the iewes: to them that are vnder the law, as vnder the law, that i might gaine them that are vnder the law:","and unto the jews i became as a jew, that i might gain the jews; to them that are under the law, as under the law, that i might gain them that are under the law;",0.211340734,0.211340734,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,1JN:3:14,1JN,1John,R0,REVIEW_CANDIDATE,0.201560039,,"Wee know that wee haue passed from death vnto life, because wee loue the brethren: he that loueth not his brother, abideth in death.","We know that we have passed from death unto life, because we love the brethren. He that loveth not his brother abideth in death.","wee know that wee haue passed from death vnto life, because wee loue the brethren: he that loueth not his brother, abideth in death.","we know that we have passed from death unto life, because we love the brethren. he that loveth not his brother abideth in death.",0.201560039,0.201560039,,R0,R1,0,orthographic_character_form
FLAGGED,1JN:4:11,1JN,1John,R0,REVIEW_CANDIDATE,0.201356881,,"Beloued, if God so loued vs, wee ought also to loue one another.","Beloved, if God so loved us, we ought also to love one another.","beloued, if god so loued vs, wee ought also to loue one another.","beloved, if god so loved us, we ought also to love one another.",0.201356881,0.201356881,,R0,R1,0,orthographic_character_form
FLAGGED,1JN:4:19,1JN,1John,R0,STRONG_OUTLIER,0.28134814,,We loue him: because hee first loued vs.,"We love him, because he first loved us.",we loue him: because hee first loued vs.,"we love him, because he first loved us.",0.28134814,0.28134814,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,1JN:4:7,1JN,1John,R0,STRONG_OUTLIER,0.217855223,,"Beloued, let vs loue one another; for loue is of God: and euery one that loueth, is borne of God and knoweth God.","Beloved, let us love one another: for love is of God; and every one that loveth is born of God, and knoweth God.","beloued, let vs loue one another; for loue is of god: and euery one that loueth, is borne of god and knoweth god.","beloved, let us love one another: for love is of god; and every one that loveth is born of god, and knoweth god.",0.217855223,0.217855223,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,1JN:5:12,1JN,1John,R0,REVIEW_CANDIDATE,0.21632877,,"Hee that hath the Sonne, hath life; and hee that hath not the Sonne, hath not life.",He that hath the Son hath life; and he that hath not the Son of God hath not life.,"hee that hath the sonne, hath life; and hee that hath not the sonne, hath not life.",he that hath the son hath life; and he that hath not the son of god hath not life.,0.21632877,0.21632877,,R0,R1,0,orthographic_character_form|lexical_substitution|addition_deletion
FLAGGED,1JN:5:4,1JN,1John,R0,REVIEW_CANDIDATE,0.204151209,,"For whatsoeuer is borne of God, ouercommeth the world, and this is the victorie that ouercommeth the world, euen our faith.","For whatsoever is born of God overcometh the world: and this is the victory that overcometh the world, even our faith.","for whatsoeuer is borne of god, ouercommeth the world, and this is the victorie that ouercommeth the world, euen our faith.","for whatsoever is born of god overcometh the world: and this is the victory that overcometh the world, even our faith.",0.204151209,0.204151209,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,1KI:10:18,1KI,1Kings,R0,REVIEW_CANDIDATE,0.197581761,,"¶ Moreouer the king made a great throne of yuorie, and ouerlaide it with the best gold.","Moreover the king made a great throne of ivory, and overlaid it with the best gold.","¶ moreouer the king made a great throne of yuorie, and ouerlaide it with the best gold.","moreover the king made a great throne of ivory, and overlaid it with the best gold.",0.197581761,0.197581761,,R0,R1,0,orthographic_character_form
FLAGGED,1KI:11:13,1KI,1Kings,R0,REVIEW_CANDIDATE,0.161210183,,"Howbeit, I wil not rend away all the kingdome: but wil giue one tribe to thy sonne, for Dauid my seruants sake, and for Ierusalems sake, which I haue chosen.","Howbeit I will not rend away all the kingdom; but will give one tribe to thy son for David my servant’s sake, and for Jerusalem’s sake which I have chosen.","howbeit, i wil not rend away all the kingdome: but wil giue one tribe to thy sonne, for dauid my seruants sake, and for ierusalems sake, which i haue chosen.","howbeit i will not rend away all the kingdom; but will give one tribe to thy son for david my servant’s sake, and for jerusalem’s sake which i have chosen.",0.161210183,0.161210183,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,1KI:11:15,1KI,1Kings,R0,STRONG_OUTLIER,0.215388372,,"For it came to passe when Dauid was in Edom, and Ioab the captaine of the host was gone vp to bury the slaine, after he had smitten euery male in Edom:","For it came to pass, when David was in Edom, and Joab the captain of the host was gone up to bury the slain, after he had smitten every male in Edom;","for it came to passe when dauid was in edom, and ioab the captaine of the host was gone vp to bury the slaine, after he had smitten euery male in edom:","for it came to pass, when david was in edom, and joab the captain of the host was gone up to bury the slain, after he had smitten every male in edom;",0.215388372,0.215388372,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,1KI:11:36,1KI,1Kings,R0,REVIEW_CANDIDATE,0.163427484,,"And vnto his sonne will I giue one tribe, that Dauid my seruant may haue a light alway before me in Ierusalem, the citie which I haue chosen me to put my Name there.","And unto his son will I give one tribe, that David my servant may have a light alway before me in Jerusalem, the city which I have chosen me to put my name there.","and vnto his sonne will i giue one tribe, that dauid my seruant may haue a light alway before me in ierusalem, the citie which i haue chosen me to put my name there.","and unto his son will i give one tribe, that david my servant may have a light alway before me in jerusalem, the city which i have chosen me to put my name there.",0.163427484,0.163427484,,R0,R1,0,orthographic_character_form|lexical_substitution
FLAGGED,1KI:11:39,1KI,1Kings,R0,STRONG_OUTLIER,0.251303558,,"And I will for this afflict the seed of Dauid, but not for euer.","And I will for this afflict the seed of David, but not for ever.","and i will for this afflict the seed of dauid, but not for euer.","and i will for this afflict the seed of david, but not for ever.",0.251303558,0.251303558,,R0,R1,0,orthographic_character_form
FLAGGED,1KI:11:42,1KI,1Kings,R0,REVIEW_CANDIDATE,0.174103283,,"And the time that Solomon reigned in Ierusalem, ouer all Israel, was fourtie yeeres.",And the time that Solomon reigned in Jerusalem over all Israel was forty years.,"and the time that solomon reigned in ierusalem, ouer all israel, was fourtie yeeres.",and the time that solomon reigned in jerusalem over all israel was forty years.,0.174103283,0.174103283,,R0,R1,0,orthographic_character_form
FLAGGED,1KI:12:26,1KI,1Kings,R0,REVIEW_CANDIDATE,0.178121657,,"And Ieroboam said in his heart, Now shall the kingdome returne to the house of Dauid:","And Jeroboam said in his heart, Now shall the kingdom return to the house of David:","and ieroboam said in his heart, now shall the kingdome returne to the house of dauid:","and jeroboam said in his heart, now shall the kingdom return to the house of david:",0.178121657,0.178121657,,R0,R1,0,orthographic_character_form
FLAGGED,1KI:13:24,1KI,1Kings,R0,STRONG_OUTLIER,0.213577084,,"And when he was gone, a lyon met him by the way, and slew him: and his carcaise was cast in the way, and the asse stood by it, the lyon also stood by the carcaise.","And when he was gone, a lion met him by the way, and slew him: and his carcase was cast in the way, and the ass stood by it, the lion also stood by the carcase.","and when he was gone, a lyon met him by the way, and slew him: and his carcaise was cast in the way, and the asse stood by it, the lyon also stood by the carcaise.","and when he was gone, a lion met him by the way, and slew him: and his carcase was cast in the way, and the ass stood by it, the lion also stood by the carcase.",0.213577084,0.213577084,,R0,R1,0,orthographic_character_form
FLAGGED,1KI:13:25,1KI,1Kings,R0,REVIEW_CANDIDATE,0.180208013,,"And beholde, men passed by, and saw the carcaise cast in the way, and the lyon standing by the carcaise: and they came and told it in the citie where the old prophet dwelt.","And, behold, men passed by, and saw the carcase cast in the way, and the lion standing by the carcase: and they came and told it in the city where the old prophet dwelt.","and beholde, men passed by, and saw the carcaise cast in the way, and the lyon standing by the carcaise: and they came and told it in the citie where the old prophet dwelt.","and, behold, men passed by, and saw the carcase cast in the way, and the lion standing by the carcase: and they came and told it in the city where the old prophet dwelt.",0.180208013,0.180208013,,R0,R1,0,orthographic_character_form
