unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
NEH:12:34,NEH,12,34,0.1739262335297158,0.1739262335297158,,R0,R1,0.0,"Iudah, and Beniamin, and Shemaiah, and Ieremiah,","Judah, and Benjamin, and Shemaiah, and Jeremiah,","iudah, and beniamin, and shemaiah, and ieremiah,","judah, and benjamin, and shemaiah, and jeremiah,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:0, insert:0}; examples=replace: [I] -> [J] | replace: [i] -> [j] | replace: [I] -> [J]","ops={replace:3, delete:0, insert:0}; examples=replace: [Iudah,] -> [Judah,] | replace: [Beniamin,] -> [Benjamin,] | replace: [Ieremiah,] -> [Jeremiah,]","ops={replace:2, delete:0, insert:0}; examples=replace: [Iudah and Beniamin] -> [Judah and Benjamin] | replace: [and Ieremiah] -> [and Jeremiah]",
DEU:28:6,DEU,28,6,0.17390596788514412,0.17390596788514412,,R0,R1,0.0,"Blessed shalt thou bee when thou commest in, and blessed shalt thou bee when thou goest out.","Blessed shalt thou be when thou comest in, and blessed shalt thou be when thou goest out.","blessed shalt thou bee when thou commest in, and blessed shalt thou bee when thou goest out.","blessed shalt thou be when thou comest in, and blessed shalt thou be when thou goest out.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:0, delete:3, insert:0}; examples=delete: [e] -> [] | delete: [m] -> [] | delete: [e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [bee] -> [be] | replace: [commest] -> [comest] | replace: [bee] -> [be]","ops={replace:1, delete:0, insert:0}; examples=replace: [Blessed shalt thou bee when thou commest in and blessed shalt thou bee when thou goest out] -> [Blessed shalt thou be when thou comest in and blessed shalt thou be when thou goest out]",
2KI:25:2,2KI,25,2,0.1738840852472937,0.1738840852472937,,R0,R1,0.0,And the citie was besieged vnto the eleuenth yeere of king Zedekiah.,And the city was besieged unto the eleventh year of king Zedekiah.,and the citie was besieged vnto the eleuenth yeere of king zedekiah.,and the city was besieged unto the eleventh year of king zedekiah.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [i e] -> [y] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [e] -> [a] | delete: [e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [citie] -> [city] | replace: [vnto] -> [unto] | replace: [eleuenth yeere] -> [eleventh year]","ops={replace:1, delete:0, insert:0}; examples=replace: [And the citie was besieged vnto the eleuenth yeere of king Zedekiah] -> [And the city was besieged unto the eleventh year of king Zedekiah]",
SNG:1:10,SNG,1,10,0.17370207124862092,0.17370207124862092,,R0,R1,0.0,"Thy cheekes are comely with rowes of iewels, thy necke with chaines of golde.","Thy cheeks are comely with rows of jewels, thy neck with chains of gold.","thy cheekes are comely with rowes of iewels, thy necke with chaines of golde.","thy cheeks are comely with rows of jewels, thy neck with chains of gold.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:1, delete:5, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | replace: [i] -> [j] | delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> []","ops={replace:6, delete:0, insert:0}; examples=replace: [cheekes] -> [cheeks] | replace: [rowes] -> [rows] | replace: [iewels,] -> [jewels,] | replace: [necke] -> [neck] | replace: [chaines] -> [chains] | replace: [golde.] -> [gold.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Thy cheekes are comely with rowes of iewels thy necke with chaines of golde] -> [Thy cheeks are comely with rows of jewels thy neck with chains of gold]",
DEU:5:3,DEU,5,3,0.17367969364672664,0.17367969364672664,,R0,R1,0.0,"The Lord made not this couenant with our fathers, but with vs: euen vs, who are all of vs here aliue this day.","The LORD made not this covenant with our fathers, but with us, even us, who are all of us here alive this day.","the lord made not this couenant with our fathers, but with vs: euen vs, who are all of vs here aliue this day.","the lord made not this covenant with our fathers, but with us, even us, who are all of us here alive this day.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:8, delete:0, insert:0}; examples=replace: [o r d] -> [O R D] | replace: [u] -> [v] | replace: [v] -> [u] | replace: [:] -> [,] | replace: [u] -> [v] | replace: [v] -> [u] | replace: [v] -> [u] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [Lord] -> [LORD] | replace: [couenant] -> [covenant] | replace: [vs: euen vs,] -> [us, even us,] | replace: [vs] -> [us] | replace: [aliue] -> [alive]","ops={replace:1, delete:0, insert:0}; examples=replace: [The Lord made not this couenant with our fathers but with vs euen vs who are all of vs here aliue this day] -> [The LORD made not this covenant with our fathers but with us even us who are all of us here alive this day]",
JER:52:5,JER,52,5,0.1736479889766489,0.1736479889766489,,R0,R1,0.0,So the citie was besieged vnto the eleuenth yeere of king Zedekiah.,So the city was besieged unto the eleventh year of king Zedekiah.,so the citie was besieged vnto the eleuenth yeere of king zedekiah.,so the city was besieged unto the eleventh year of king zedekiah.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [i e] -> [y] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [e] -> [a] | delete: [e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [citie] -> [city] | replace: [vnto] -> [unto] | replace: [eleuenth yeere] -> [eleventh year]","ops={replace:1, delete:0, insert:0}; examples=replace: [So the citie was besieged vnto the eleuenth yeere of king Zedekiah] -> [So the city was besieged unto the eleventh year of king Zedekiah]",
2CH:20:11,2CH,20,11,0.1734779264644224,0.1734779264644224,,R0,R1,0.0,"Beholde, I say, how they reward vs, to come to cast vs out of thy possession, which thou hast giuen vs to inherit.","Behold, I say, how they reward us, to come to cast us out of thy possession, which thou hast given us to inherit.","beholde, i say, how they reward vs, to come to cast vs out of thy possession, which thou hast giuen vs to inherit.","behold, i say, how they reward us, to come to cast us out of thy possession, which thou hast given us to inherit.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=delete: [e] -> [] | replace: [v] -> [u] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [v] -> [u]","ops={replace:4, delete:0, insert:0}; examples=replace: [Beholde,] -> [Behold,] | replace: [vs,] -> [us,] | replace: [vs] -> [us] | replace: [giuen vs] -> [given us]","ops={replace:2, delete:0, insert:0}; examples=replace: [Beholde] -> [Behold] | replace: [how they reward vs to come to cast vs out of thy possession which thou hast giuen vs to inherit] -> [how they reward us to come to cast us out of thy possession which thou hast given us to inherit]",
PSA:89:42,PSA,89,42,0.17339821882368212,0.17339821882368212,,R0,R1,0.0,Thou hast set vp the right hand of his aduersaries: thou hast made all his enemies to reioyce.,Thou hast set up the right hand of his adversaries; thou hast made all his enemies to rejoice.,thou hast set vp the right hand of his aduersaries: thou hast made all his enemies to reioyce.,thou hast set up the right hand of his adversaries; thou hast made all his enemies to rejoice.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:1, insert:1}; examples=replace: [v] -> [u] | replace: [u] -> [v] | replace: [:] -> [;] | insert: [] -> [j o] | delete: [o y] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [vp] -> [up] | replace: [aduersaries:] -> [adversaries;] | replace: [reioyce.] -> [rejoice.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Thou hast set vp the right hand of his aduersaries thou hast made all his enemies to reioyce] -> [Thou hast set up the right hand of his adversaries thou hast made all his enemies to rejoice]",
NUM:4:2,NUM,4,2,0.17337121521669419,0.17337121521669419,,R0,R1,0.0,"Take the summe of the sonnes of Kohath, from among the sonnes of Leui, after their families, by the house of their fathers.","Take the sum of the sons of Kohath from among the sons of Levi, after their families, by the house of their fathers,","take the summe of the sonnes of kohath, from among the sonnes of leui, after their families, by the house of their fathers.","take the sum of the sons of kohath from among the sons of levi, after their families, by the house of their fathers,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:2, delete:4, insert:0}; examples=delete: [m e] -> [] | delete: [n e] -> [] | delete: [,] -> [] | delete: [n e] -> [] | replace: [u] -> [v] | replace: [.] -> [,]","ops={replace:6, delete:0, insert:0}; examples=replace: [summe] -> [sum] | replace: [sonnes] -> [sons] | replace: [Kohath,] -> [Kohath] | replace: [sonnes] -> [sons] | replace: [Leui,] -> [Levi,] | replace: [fathers.] -> [fathers,]","ops={replace:1, delete:0, insert:0}; examples=replace: [Take the summe of the sonnes of Kohath from among the sonnes of Leui] -> [Take the sum of the sons of Kohath from among the sons of Levi]",
ISA:22:2,ISA,22,2,0.1733620877054195,0.1733620877054195,,R0,R1,0.0,"Thou that art full of stirres, a tumultuous citie, a ioyous citie: thy slaine men are not slaine with the sword, nor dead in battell.","Thou that art full of stirs, a tumultuous city, a joyous city: thy slain men are not slain with the sword, nor dead in battle.","thou that art full of stirres, a tumultuous citie, a ioyous citie: thy slaine men are not slaine with the sword, nor dead in battell.","thou that art full of stirs, a tumultuous city, a joyous city: thy slain men are not slain with the sword, nor dead in battle.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:1}; examples=delete: [r e] -> [] | replace: [i e] -> [y] | replace: [i] -> [j] | replace: [i e] -> [y] | delete: [e] -> [] | delete: [e] -> [] | insert: [] -> [l] | delete: [l l] -> []","ops={replace:6, delete:0, insert:0}; examples=replace: [stirres,] -> [stirs,] | replace: [citie,] -> [city,] | replace: [ioyous citie:] -> [joyous city:] | replace: [slaine] -> [slain] | replace: [slaine] -> [slain] | replace: [battell.] -> [battle.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Thou that art full of stirres a tumultuous citie a ioyous citie thy slaine men are not slaine with the sword nor dead in battell] -> [Thou that art full of stirs a tumultuous city a joyous city thy slain men are not slain with the sword nor dead in battle]",
PRO:23:16,PRO,23,16,0.17335306081726032,0.17335306081726032,,R0,R1,0.0,"Yea my reines shall reioyce, when thy lippes speake right things.","Yea, my reins shall rejoice, when thy lips speak right things.","yea my reines shall reioyce, when thy lippes speake right things.","yea, my reins shall rejoice, when thy lips speak right things.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:0, delete:4, insert:2}; examples=insert: [] -> [,] | delete: [e] -> [] | insert: [] -> [j o] | delete: [o y] -> [] | delete: [p e] -> [] | delete: [e] -> []","ops={replace:4, delete:0, insert:0}; examples=replace: [Yea] -> [Yea,] | replace: [reines] -> [reins] | replace: [reioyce,] -> [rejoice,] | replace: [lippes speake] -> [lips speak]","ops={replace:1, delete:0, insert:0}; examples=replace: [Yea my reines shall reioyce when thy lippes speake right things] -> [Yea my reins shall rejoice when thy lips speak right things]",
JER:5:20,JER,5,20,0.17326481164128982,0.17326481164128982,,R0,R1,0.0,"Declare this in the house of Iacob, and publish it in Iudah saying;","Declare this in the house of Jacob, and publish it in Judah, saying,","declare this in the house of iacob, and publish it in iudah saying;","declare this in the house of jacob, and publish it in judah, saying,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:0, insert:1}; examples=replace: [I] -> [J] | replace: [I] -> [J] | insert: [] -> [,] | replace: [;] -> [,]","ops={replace:2, delete:0, insert:0}; examples=replace: [Iacob,] -> [Jacob,] | replace: [Iudah saying;] -> [Judah, saying,]","ops={replace:1, delete:0, insert:0}; examples=replace: [Declare this in the house of Iacob and publish it in Iudah saying] -> [Declare this in the house of Jacob and publish it in Judah saying]",
2KI:9:5,2KI,9,5,0.1732599438499528,0.1732599438499528,,R0,R1,0.0,"And when hee came, behold, the captaines of the host were sitting; and hee said, I haue an errand to thee, O captaine: And Iehu said, Unto which of all vs? And he said, To thee, O captaine.","And when he came, behold, the captains of the host were sitting; and he said, I have an errand to thee, O captain. And Jehu said, Unto which of all us? And he said, To thee, O captain.","and when hee came, behold, the captaines of the host were sitting; and hee said, i haue an errand to thee, o captaine: and iehu said, unto which of all vs? and he said, to thee, o captaine.","and when he came, behold, the captains of the host were sitting; and he said, i have an errand to thee, o captain. and jehu said, unto which of all us? and he said, to thee, o captain.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:4, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v] | replace: [e :] -> [.] | replace: [I] -> [J] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:8, delete:0, insert:0}; examples=replace: [hee] -> [he] | replace: [captaines] -> [captains] | replace: [hee] -> [he] | replace: [haue] -> [have] | replace: [captaine:] -> [captain.] | replace: [Iehu] -> [Jehu] | replace: [vs?] -> [us?] | replace: [captaine.] -> [captain.]","ops={replace:3, delete:0, insert:0}; examples=replace: [And when hee came] -> [And when he came] | replace: [the captaines of the host were sitting and hee said I haue an errand to thee O captaine And Iehu said Unto which of all vs] -> [the captains of the host were sitting and he said I have an errand to thee O captain And Jehu said Unto which of all us] | replace: [O captaine] -> [O captain]",
2KI:2:23,2KI,2,23,0.1732121779482978,0.1732121779482978,,R0,R1,0.0,"¶ And he went vp from thence vnto Bethel: and as hee was going vp by the way, there came foorth little children out of the citie, and mocked him, and said vnto him, Goe vp thou bald head, Goe vp thou bald head.","And he went up from thence unto Bethel: and as he was going up by the way, there came forth little children out of the city, and mocked him, and said unto him, Go up, thou bald head; go up, thou bald head.","¶ and he went vp from thence vnto bethel: and as hee was going vp by the way, there came foorth little children out of the citie, and mocked him, and said vnto him, goe vp thou bald head, goe vp thou bald head.","and he went up from thence unto bethel: and as he was going up by the way, there came forth little children out of the city, and mocked him, and said unto him, go up, thou bald head; go up, thou bald head.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:7, delete:3, insert:0}; examples=delete: [¶  ] -> [] | replace: [v] -> [u] | replace: [v] -> [u] | delete: [e] -> [] | replace: [v] -> [u] | delete: [o] -> [] | replace: [i e] -> [y] | replace: [v] -> [u]","ops={replace:9, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [vp] -> [up] | replace: [vnto] -> [unto] | replace: [hee] -> [he] | replace: [vp] -> [up] | replace: [foorth] -> [forth] | replace: [citie,] -> [city,] | replace: [vnto] -> [unto]","ops={replace:2, delete:0, insert:0}; examples=replace: [¶ And he went vp from thence vnto Bethel and as hee was going vp by the way there came foorth little children out of the citie] -> [And he went up from thence unto Bethel and as he was going up by the way there came forth little children out of the city] | replace: [and said vnto him Goe vp thou bald head Goe vp thou bald head] -> [and said unto him Go up thou bald head go up thou bald head]",
ACT:27:7,ACT,27,7,0.17318574773884599,0.17318574773884599,,R0,R1,0.0,"And when wee had sailed slowly many dayes, and scarse were come ouer against Gnidus, the wind not suffering vs, wee sailed vnder Creete, ouer against Salmone,","And when we had sailed slowly many days, and scarce were come over against Cnidus, the wind not suffering us, we sailed under Crete, over against Salmone;","and when wee had sailed slowly many dayes, and scarse were come ouer against gnidus, the wind not suffering vs, wee sailed vnder creete, ouer against salmone,","and when we had sailed slowly many days, and scarce were come over against cnidus, the wind not suffering us, we sailed under crete, over against salmone;",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:7, delete:4, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | replace: [s] -> [c] | replace: [u] -> [v] | replace: [G] -> [C] | replace: [v] -> [u] | delete: [e] -> [] | replace: [v] -> [u]","ops={replace:8, delete:0, insert:0}; examples=replace: [wee] -> [we] | replace: [dayes,] -> [days,] | replace: [scarse] -> [scarce] | replace: [ouer] -> [over] | replace: [Gnidus,] -> [Cnidus,] | replace: [vs, wee] -> [us, we] | replace: [vnder Creete, ouer] -> [under Crete, over] | replace: [Salmone,] -> [Salmone;]","ops={replace:1, delete:0, insert:0}; examples=replace: [And when wee had sailed slowly many dayes and scarse were come ouer against Gnidus the wind not suffering vs wee sailed vnder Creete ouer against Salmone] -> [And when we had sailed slowly many days and scarce were come over against Cnidus the wind not suffering us we sailed under Crete over against Salmone]",
2KI:16:1,2KI,16,1,0.1731829896053957,0.1731829896053957,,R0,R1,0.0,"In the seuenteenth yeere of Pekah the sonne of Remaliah, Ahaz the sonne of Iotham King of Iudah began to reigne.",In the seventeenth year of Pekah the son of Remaliah Ahaz the son of Jotham king of Judah began to reign.,"in the seuenteenth yeere of pekah the sonne of remaliah, ahaz the sonne of iotham king of iudah began to reigne.",in the seventeenth year of pekah the son of remaliah ahaz the son of jotham king of judah began to reign.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:5, insert:0}; examples=replace: [u] -> [v] | replace: [e] -> [a] | delete: [e] -> [] | delete: [n e] -> [] | delete: [,] -> [] | delete: [n e] -> [] | replace: [I] -> [J] | replace: [K] -> [k]","ops={replace:7, delete:0, insert:0}; examples=replace: [seuenteenth yeere] -> [seventeenth year] | replace: [sonne] -> [son] | replace: [Remaliah,] -> [Remaliah] | replace: [sonne] -> [son] | replace: [Iotham King] -> [Jotham king] | replace: [Iudah] -> [Judah] | replace: [reigne.] -> [reign.]","ops={replace:1, delete:0, insert:0}; examples=replace: [In the seuenteenth yeere of Pekah the sonne of Remaliah Ahaz the sonne of Iotham King of Iudah began to reigne] -> [In the seventeenth year of Pekah the son of Remaliah Ahaz the son of Jotham king of Judah began to reign]",
PRO:10:13,PRO,10,13,0.173160131128671,0.173160131128671,,R0,R1,0.0,"In the lips of him that hath vnderstanding, wisedome is found: but a rod is for the backe of him that is voyd of vnderstanding.",In the lips of him that hath understanding wisdom is found: but a rod is for the back of him that is void of understanding.,"in the lips of him that hath vnderstanding, wisedome is found: but a rod is for the backe of him that is voyd of vnderstanding.",in the lips of him that hath understanding wisdom is found: but a rod is for the back of him that is void of understanding.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:0}; examples=replace: [v] -> [u] | delete: [,] -> [] | delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [y] -> [i] | replace: [v] -> [u]","ops={replace:4, delete:0, insert:0}; examples=replace: [vnderstanding, wisedome] -> [understanding wisdom] | replace: [backe] -> [back] | replace: [voyd] -> [void] | replace: [vnderstanding.] -> [understanding.]","ops={replace:1, delete:0, insert:0}; examples=replace: [In the lips of him that hath vnderstanding wisedome is found but a rod is for the backe of him that is voyd of vnderstanding] -> [In the lips of him that hath understanding wisdom is found but a rod is for the back of him that is void of understanding]",
2CH:34:32,2CH,34,32,0.1731584531071877,0.1731584531071877,,R0,R1,0.0,"And he caused all that were present in Ierusalem and Beniamin, to stand to it. And the inhabitants of Ierusalem did according to the couenant of God, the God of their fathers.","And he caused all that were present in Jerusalem and Benjamin to stand to it. And the inhabitants of Jerusalem did according to the covenant of God, the God of their fathers.","and he caused all that were present in ierusalem and beniamin, to stand to it. and the inhabitants of ierusalem did according to the couenant of god, the god of their fathers.","and he caused all that were present in jerusalem and benjamin to stand to it. and the inhabitants of jerusalem did according to the covenant of god, the god of their fathers.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [I] -> [J] | replace: [i] -> [j] | delete: [,] -> [] | replace: [I] -> [J] | replace: [u] -> [v]","ops={replace:4, delete:0, insert:0}; examples=replace: [Ierusalem] -> [Jerusalem] | replace: [Beniamin,] -> [Benjamin] | replace: [Ierusalem] -> [Jerusalem] | replace: [couenant] -> [covenant]","ops={replace:1, delete:0, insert:0}; examples=replace: [And he caused all that were present in Ierusalem and Beniamin to stand to it And the inhabitants of Ierusalem did according to the couenant of God] -> [And he caused all that were present in Jerusalem and Benjamin to stand to it And the inhabitants of Jerusalem did according to the covenant of God]",
EZE:11:15,EZE,11,15,0.17308053083861297,0.17308053083861297,,R0,R1,0.0,"Sonne of man, thy brethren, euen thy brethren, the men of thy kinred, and all the house of Israel wholly are they, vnto whom the inhabitants of Ierusalem haue sayd; Get yee farre from the Lord: vnto vs is this land giuen in possession.","Son of man, thy brethren, even thy brethren, the men of thy kindred, and all the house of Israel wholly, are they unto whom the inhabitants of Jerusalem have said, Get you far from the LORD: unto us is this land given in possession.","sonne of man, thy brethren, euen thy brethren, the men of thy kinred, and all the house of israel wholly are they, vnto whom the inhabitants of ierusalem haue sayd; get yee farre from the lord: vnto vs is this land giuen in possession.","son of man, thy brethren, even thy brethren, the men of thy kindred, and all the house of israel wholly, are they unto whom the inhabitants of jerusalem have said, get you far from the lord: unto us is this land given in possession.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:2, insert:2}; examples=delete: [n e] -> [] | replace: [u] -> [v] | insert: [] -> [d] | replace: [  a r e   t h e y ,  ] -> [,   a r e   t h e y   u n t o   w h o m   t h e   i n h a b i t a n t s   o f   J e r u s a l e m   h a] | replace: [n t o   w h o m   t h e   i n h a b i t a n t s   o f   I e r u s a l e m   h a u e   s a y d ;] -> [e   s a i d ,] | replace: [e e   f a r r e] -> [o u   f a r] | replace: [o r d] -> [O R D] | insert: [] -> [u n t o   u s   i s   t h i s   l a n d   g i]","ops={replace:9, delete:0, insert:0}; examples=replace: [Sonne] -> [Son] | replace: [euen] -> [even] | replace: [kinred,] -> [kindred,] | replace: [wholly] -> [wholly,] | replace: [they, vnto] -> [they unto] | replace: [Ierusalem haue sayd;] -> [Jerusalem have said,] | replace: [yee farre] -> [you far] | replace: [Lord: vnto vs] -> [LORD: unto us]","ops={replace:2, delete:0, insert:0}; examples=replace: [Sonne of man] -> [Son of man] | replace: [euen thy brethren the men of thy kinred and all the house of Israel wholly are they vnto whom the inhabitants of Ierusalem haue sayd Get yee farre from the Lord vnto vs is this land giuen in possession] -> [even thy brethren the men of thy kindred and all the house of Israel wholly are they unto whom the inhabitants of Jerusalem have said Get you far from the LORD unto us is this land given in possession]",
ISA:40:8,ISA,40,8,0.17303567136777775,0.17303567136777775,,R0,R1,0.0,"The grasse withereth, the flowre fadeth: but the word of our God shall stand for euer.","The grass withereth, the flower fadeth: but the word of our God shall stand for ever.","the grasse withereth, the flowre fadeth: but the word of our god shall stand for euer.","the grass withereth, the flower fadeth: but the word of our god shall stand for ever.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:1, delete:2, insert:1}; examples=delete: [e] -> [] | insert: [] -> [e] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:3, delete:0, insert:0}; examples=replace: [grasse] -> [grass] | replace: [flowre] -> [flower] | replace: [euer.] -> [ever.]","ops={replace:1, delete:0, insert:0}; examples=replace: [The grasse withereth the flowre fadeth but the word of our God shall stand for euer] -> [The grass withereth the flower fadeth but the word of our God shall stand for ever]",
SNG:7:11,SNG,7,11,0.17272916362729873,0.17272916362729873,,R0,R1,0.0,"Come, my beloued, let vs goe forth into the field: let vs lodge in the villages.","Come, my beloved, let us go forth into the field; let us lodge in the villages.","come, my beloued, let vs goe forth into the field: let vs lodge in the villages.","come, my beloved, let us go forth into the field; let us lodge in the villages.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [u] -> [v] | replace: [v] -> [u] | delete: [e] -> [] | replace: [:] -> [;] | replace: [v] -> [u]","ops={replace:4, delete:0, insert:0}; examples=replace: [beloued,] -> [beloved,] | replace: [vs goe] -> [us go] | replace: [field:] -> [field;] | replace: [vs] -> [us]","ops={replace:1, delete:0, insert:0}; examples=replace: [my beloued let vs goe forth into the field let vs lodge in the villages] -> [my beloved let us go forth into the field let us lodge in the villages]",
2KI:18:2,2KI,18,2,0.1726686630555928,0.1726686630555928,,R0,R1,0.0,"Twentie and fiue yeeres old was he when hee began to reigne, and hee reigned twentie and nine yeeres in Ierusalem: His mothers name also was Abi, the daughter of Zachariah.","Twenty and five years old was he when he began to reign; and he reigned twenty and nine years in Jerusalem. His mother’s name also was Abi, the daughter of Zachariah.","twentie and fiue yeeres old was he when hee began to reigne, and hee reigned twentie and nine yeeres in ierusalem: his mothers name also was abi, the daughter of zachariah.","twenty and five years old was he when he began to reign; and he reigned twenty and nine years in jerusalem. his mother’s name also was abi, the daughter of zachariah.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:8, delete:4, insert:1}; examples=replace: [i e] -> [y] | replace: [u] -> [v] | replace: [e] -> [a] | delete: [e] -> [] | delete: [e] -> [] | replace: [e ,] -> [;] | delete: [e] -> [] | replace: [i e] -> [y]","ops={replace:9, delete:0, insert:0}; examples=replace: [Twentie] -> [Twenty] | replace: [fiue yeeres] -> [five years] | replace: [hee] -> [he] | replace: [reigne,] -> [reign;] | replace: [hee] -> [he] | replace: [twentie] -> [twenty] | replace: [yeeres] -> [years] | replace: [Ierusalem:] -> [Jerusalem.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Twentie and fiue yeeres old was he when hee began to reigne and hee reigned twentie and nine yeeres in Ierusalem His mothers name also was Abi] -> [Twenty and five years old was he when he began to reign and he reigned twenty and nine years in Jerusalem His mother’s name also was Abi]",
ACT:18:28,ACT,18,28,0.17260624565674731,0.17260624565674731,,R0,R1,0.0,"For hee mightily conuinced the Iewes, and that publikely, shewing by the scriptures, that Iesus was Christ.","For he mightily convinced the Jews, and that publickly, shewing by the scriptures that Jesus was Christ.","for hee mightily conuinced the iewes, and that publikely, shewing by the scriptures, that iesus was christ.","for he mightily convinced the jews, and that publickly, shewing by the scriptures that jesus was christ.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:4, insert:1}; examples=delete: [e] -> [] | replace: [u] -> [v] | replace: [I] -> [J] | delete: [e] -> [] | insert: [] -> [c] | delete: [e] -> [] | delete: [,] -> [] | replace: [I] -> [J]","ops={replace:6, delete:0, insert:0}; examples=replace: [hee] -> [he] | replace: [conuinced] -> [convinced] | replace: [Iewes,] -> [Jews,] | replace: [publikely,] -> [publickly,] | replace: [scriptures,] -> [scriptures] | replace: [Iesus] -> [Jesus]","ops={replace:1, delete:0, insert:0}; examples=replace: [For hee mightily conuinced the Iewes and that publikely shewing by the scriptures that Iesus was Christ] -> [For he mightily convinced the Jews and that publickly shewing by the scriptures that Jesus was Christ]",
ISA:7:13,ISA,7,13,0.17258821698533844,0.17258821698533844,,R0,R1,0.0,"And he sayd; Heare yee now, O house of Dauid; Is it a small thing for you to wearie men, but will yee wearie my God also?","And he said, Hear ye now, O house of David; Is it a small thing for you to weary men, but will ye weary my God also?","and he sayd; heare yee now, o house of dauid; is it a small thing for you to wearie men, but will yee wearie my god also?","and he said, hear ye now, o house of david; is it a small thing for you to weary men, but will ye weary my god also?",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:3, insert:0}; examples=replace: [y] -> [i] | replace: [;] -> [,] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v] | replace: [i e] -> [y] | delete: [e] -> [] | replace: [i e] -> [y]","ops={replace:4, delete:0, insert:0}; examples=replace: [sayd; Heare yee] -> [said, Hear ye] | replace: [Dauid;] -> [David;] | replace: [wearie] -> [weary] | replace: [yee wearie] -> [ye weary]","ops={replace:1, delete:0, insert:0}; examples=replace: [And he sayd Heare yee now O house of Dauid Is it a small thing for you to wearie men but will yee wearie my God also] -> [And he said Hear ye now O house of David Is it a small thing for you to weary men but will ye weary my God also]",
