unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
2CH:21:5,2CH,21,5,0.2858025425911025,0.2858025425911025,,R0,R1,0.0,"¶ Iehoram was thirtie and two yeeres olde when hee began to reigne, and hee reigned eight yeeres in Ierusalem.","Jehoram was thirty and two years old when he began to reign, and he reigned eight years in Jerusalem.","¶ iehoram was thirtie and two yeeres olde when hee began to reigne, and hee reigned eight yeeres in ierusalem.","jehoram was thirty and two years old when he began to reign, and he reigned eight years in jerusalem.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:6, insert:0}; examples=replace: [¶   I] -> [J] | replace: [i e] -> [y] | replace: [e] -> [a] | delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> [] | delete: [e] -> []","ops={replace:8, delete:0, insert:0}; examples=replace: [¶ Iehoram] -> [Jehoram] | replace: [thirtie] -> [thirty] | replace: [yeeres olde] -> [years old] | replace: [hee] -> [he] | replace: [reigne,] -> [reign,] | replace: [hee] -> [he] | replace: [yeeres] -> [years] | replace: [Ierusalem.] -> [Jerusalem.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ Iehoram was thirtie and two yeeres olde when hee began to reigne and hee reigned eight yeeres in Ierusalem] -> [Jehoram was thirty and two years old when he began to reign and he reigned eight years in Jerusalem]",
MAT:13:58,MAT,13,58,0.28561754249326354,0.28561754249326354,,R0,R1,0.0,"And hee did not many mighty workes there, because of their vnbeliefe.",And he did not many mighty works there because of their unbelief.,"and hee did not many mighty workes there, because of their vnbeliefe.",and he did not many mighty works there because of their unbelief.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:1, delete:4, insert:0}; examples=delete: [e] -> [] | delete: [e] -> [] | delete: [,] -> [] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [hee] -> [he] | replace: [workes there,] -> [works there] | replace: [vnbeliefe.] -> [unbelief.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And hee did not many mighty workes there because of their vnbeliefe] -> [And he did not many mighty works there because of their unbelief]",
PSA:59:2,PSA,59,2,0.2854488832464531,0.2854488832464531,,R0,R1,0.0,"Deliuer mee from the workers of iniquitie, and saue me from bloodie men.","Deliver me from the workers of iniquity, and save me from bloody men.","deliuer mee from the workers of iniquitie, and saue me from bloodie men.","deliver me from the workers of iniquity, and save me from bloody men.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [u] -> [v] | delete: [e] -> [] | replace: [i e] -> [y] | replace: [u] -> [v] | replace: [i e] -> [y]","ops={replace:4, delete:0, insert:0}; examples=replace: [Deliuer mee] -> [Deliver me] | replace: [iniquitie,] -> [iniquity,] | replace: [saue] -> [save] | replace: [bloodie] -> [bloody]","ops={replace:1, delete:0, insert:0}; examples=replace: [Deliuer mee from the workers of iniquitie and saue me from bloodie men] -> [Deliver me from the workers of iniquity and save me from bloody men]",
DAN:8:3,DAN,8,3,0.2854073144041377,0.2854073144041377,,R0,R1,0.0,"Then I lifted vp mine eyes, and saw, and behold, there stood before the riuer, a ramme which had two hornes, and the two hornes were high: but one was higher then the other, and the higher came vp last.","Then I lifted up mine eyes, and saw, and, behold, there stood before the river a ram which had two horns: and the two horns were high; but one was higher than the other, and the higher came up last.","then i lifted vp mine eyes, and saw, and behold, there stood before the riuer, a ramme which had two hornes, and the two hornes were high: but one was higher then the other, and the higher came vp last.","then i lifted up mine eyes, and saw, and, behold, there stood before the river a ram which had two horns: and the two horns were high; but one was higher than the other, and the higher came up last.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:4, insert:1}; examples=replace: [v] -> [u] | insert: [] -> [,] | replace: [u] -> [v] | delete: [,] -> [] | delete: [m e] -> [] | delete: [e] -> [] | replace: [,] -> [:] | delete: [e] -> []","ops={replace:9, delete:0, insert:0}; examples=replace: [vp] -> [up] | replace: [and] -> [and,] | replace: [riuer,] -> [river] | replace: [ramme] -> [ram] | replace: [hornes,] -> [horns:] | replace: [hornes] -> [horns] | replace: [high:] -> [high;] | replace: [then] -> [than]","ops={replace:2, delete:0, insert:0}; examples=replace: [Then I lifted vp mine eyes] -> [Then I lifted up mine eyes] | replace: [and behold there stood before the riuer a ramme which had two hornes and the two hornes were high but one was higher then the other and the higher came vp last] -> [and behold there stood before the river a ram which had two horns and the two horns were high but one was higher than the other and the higher came up last]",
GEN:46:19,GEN,46,19,0.2850666764481562,0.2850666764481562,,R0,R1,0.0,"The sonnes of Rachel Iacobs wife: Ioseph, and Beniamin.","The sons of Rachel Jacob’s wife; Joseph, and Benjamin.","the sonnes of rachel iacobs wife: ioseph, and beniamin.","the sons of rachel jacob’s wife; joseph, and benjamin.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:1, insert:1}; examples=delete: [n e] -> [] | replace: [I] -> [J] | insert: [] -> [’] | replace: [:] -> [;] | replace: [I] -> [J] | replace: [i] -> [j]","ops={replace:3, delete:0, insert:0}; examples=replace: [sonnes] -> [sons] | replace: [Iacobs wife: Ioseph,] -> [Jacob’s wife; Joseph,] | replace: [Beniamin.] -> [Benjamin.]","ops={replace:1, delete:0, insert:0}; examples=replace: [The sonnes of Rachel Iacobs wife Ioseph and Beniamin] -> [The sons of Rachel Jacob’s wife Joseph and Benjamin]",
PSA:105:10,PSA,105,10,0.28466702317796067,0.28466702317796067,,R0,R1,0.0,And confirmed the same vnto Iacob for a law: and to Israel for an euerlasting couenant:,"And confirmed the same unto Jacob for a law, and to Israel for an everlasting covenant:",and confirmed the same vnto iacob for a law: and to israel for an euerlasting couenant:,"and confirmed the same unto jacob for a law, and to israel for an everlasting covenant:",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:0, insert:0}; examples=replace: [v] -> [u] | replace: [I] -> [J] | replace: [:] -> [,] | replace: [u] -> [v] | replace: [u] -> [v]","ops={replace:3, delete:0, insert:0}; examples=replace: [vnto Iacob] -> [unto Jacob] | replace: [law:] -> [law,] | replace: [euerlasting couenant:] -> [everlasting covenant:]","ops={replace:1, delete:0, insert:0}; examples=replace: [And confirmed the same vnto Iacob for a law and to Israel for an euerlasting couenant] -> [And confirmed the same unto Jacob for a law and to Israel for an everlasting covenant]",
MAT:28:14,MAT,28,14,0.2842678237672419,0.2842678237672419,,R0,R1,0.0,"And if this come to the gouernours eares, wee will perswade him, and secure you.","And if this come to the governor’s ears, we will persuade him, and secure you.","and if this come to the gouernours eares, wee will perswade him, and secure you.","and if this come to the governor’s ears, we will persuade him, and secure you.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:3, insert:1}; examples=replace: [u] -> [v] | delete: [u] -> [] | insert: [] -> [’] | delete: [e] -> [] | delete: [e] -> [] | replace: [w] -> [u]","ops={replace:2, delete:0, insert:0}; examples=replace: [gouernours eares, wee] -> [governor’s ears, we] | replace: [perswade] -> [persuade]","ops={replace:1, delete:0, insert:0}; examples=replace: [And if this come to the gouernours eares wee will perswade him] -> [And if this come to the governor’s ears we will persuade him]",
1TH:5:28,1TH,5,28,0.28406024912069794,0.28406024912069794,,R0,R1,0.0,"The grace of our Lord Iesus Christ be with you, Amen. The first Epistle vnto the Thessalonians, was written from Athens.",The grace of our Lord Jesus Christ be with you. Amen.,"the grace of our lord iesus christ be with you, amen. the first epistle vnto the thessalonians, was written from athens.",the grace of our lord jesus christ be with you. amen.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:2, delete:1, insert:0}; examples=replace: [I] -> [J] | replace: [,] -> [.] | delete: [  T h e   f i r s t   E p i s t l e   v n t o   t h e   T h e s s a l o n i a n s ,   w a s   w r i t t e n   f r o m   A t h e n s .] -> []","ops={replace:2, delete:1, insert:0}; examples=replace: [Iesus] -> [Jesus] | replace: [you,] -> [you.] | delete: [The first Epistle vnto the Thessalonians, was written from Athens.] -> []","ops={replace:1, delete:1, insert:0}; examples=replace: [The grace of our Lord Iesus Christ be with you] -> [The grace of our Lord Jesus Christ be with you] | delete: [The first Epistle vnto the Thessalonians was written from Athens] -> []",
PHP:3:16,PHP,3,16,0.2835462840559614,0.2835462840559614,,R0,R1,0.0,"Neuerthelesse, whereto wee haue alreadie attained, let vs walke by the same rule, let vs minde the same thing.","Nevertheless, whereto we have already attained, let us walk by the same rule, let us mind the same thing.","neuerthelesse, whereto wee haue alreadie attained, let vs walke by the same rule, let vs minde the same thing.","nevertheless, whereto we have already attained, let us walk by the same rule, let us mind the same thing.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:4, insert:0}; examples=replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v] | replace: [i e] -> [y] | replace: [v] -> [u] | delete: [e] -> [] | replace: [v] -> [u]","ops={replace:4, delete:0, insert:0}; examples=replace: [Neuerthelesse,] -> [Nevertheless,] | replace: [wee haue alreadie] -> [we have already] | replace: [vs walke] -> [us walk] | replace: [vs minde] -> [us mind]","ops={replace:1, delete:0, insert:0}; examples=replace: [Neuerthelesse whereto wee haue alreadie attained let vs walke by the same rule let vs minde the same thing] -> [Nevertheless whereto we have already attained let us walk by the same rule let us mind the same thing]",
1CO:13:6,1CO,13,6,0.28335300446213896,0.28335300446213896,,R0,R1,0.0,"Reioyceth not in iniquitie, but reioyceth in the trueth:","Rejoiceth not in iniquity, but rejoiceth in the truth;","reioyceth not in iniquitie, but reioyceth in the trueth:","rejoiceth not in iniquity, but rejoiceth in the truth;",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:3, insert:2}; examples=insert: [] -> [j o] | delete: [o y] -> [] | replace: [i e] -> [y] | insert: [] -> [j o] | delete: [o y] -> [] | delete: [e] -> [] | replace: [:] -> [;]","ops={replace:4, delete:0, insert:0}; examples=replace: [Reioyceth] -> [Rejoiceth] | replace: [iniquitie,] -> [iniquity,] | replace: [reioyceth] -> [rejoiceth] | replace: [trueth:] -> [truth;]","ops={replace:1, delete:0, insert:0}; examples=replace: [Reioyceth not in iniquitie but reioyceth in the trueth] -> [Rejoiceth not in iniquity but rejoiceth in the truth]",
GEN:35:24,GEN,35,24,0.28323692597530314,0.28323692597530314,,R0,R1,0.0,"The sonnes of Rachel: Ioseph, and Beniamin.","The sons of Rachel; Joseph, and Benjamin:","the sonnes of rachel: ioseph, and beniamin.","the sons of rachel; joseph, and benjamin:",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=delete: [n e] -> [] | replace: [:] -> [;] | replace: [I] -> [J] | replace: [i] -> [j] | replace: [.] -> [:]","ops={replace:3, delete:0, insert:0}; examples=replace: [sonnes] -> [sons] | replace: [Rachel: Ioseph,] -> [Rachel; Joseph,] | replace: [Beniamin.] -> [Benjamin:]","ops={replace:1, delete:0, insert:0}; examples=replace: [The sonnes of Rachel Ioseph and Beniamin] -> [The sons of Rachel Joseph and Benjamin]",
JER:15:12,JER,15,12,0.28312320704019056,0.28312320704019056,,R0,R1,0.0,"Shall yron breake the Northren yron, and the steele?",Shall iron break the northern iron and the steel?,"shall yron breake the northren yron, and the steele?",shall iron break the northern iron and the steel?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:4, insert:1}; examples=replace: [y] -> [i] | delete: [e] -> [] | replace: [N] -> [n] | insert: [] -> [e] | delete: [e] -> [] | replace: [y] -> [i] | delete: [,] -> [] | delete: [e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [yron breake] -> [iron break] | replace: [Northren yron,] -> [northern iron] | replace: [steele?] -> [steel?]","ops={replace:1, delete:0, insert:0}; examples=replace: [Shall yron breake the Northren yron and the steele] -> [Shall iron break the northern iron and the steel]",
1JN:4:19,1JN,4,19,0.2813481402701943,0.2813481402701943,,R0,R1,0.0,We loue him: because hee first loued vs.,"We love him, because he first loved us.",we loue him: because hee first loued vs.,"we love him, because he first loved us.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [u] -> [v] | replace: [:] -> [,] | delete: [e] -> [] | replace: [u] -> [v] | replace: [v] -> [u]","ops={replace:3, delete:0, insert:0}; examples=replace: [loue him:] -> [love him,] | replace: [hee] -> [he] | replace: [loued vs.] -> [loved us.]","ops={replace:1, delete:0, insert:0}; examples=replace: [We loue him because hee first loued vs] -> [We love him because he first loved us]",
GEN:49:27,GEN,49,27,0.28121701033858315,0.28121701033858315,,R0,R1,0.0,"¶ Beniamin shall rauine as a wolfe: In the morning hee shall deuoure the pray, and at night he shall diuide the spoile.","Benjamin shall ravin as a wolf: in the morning he shall devour the prey, and at night he shall divide the spoil.","¶ beniamin shall rauine as a wolfe: in the morning hee shall deuoure the pray, and at night he shall diuide the spoile.","benjamin shall ravin as a wolf: in the morning he shall devour the prey, and at night he shall divide the spoil.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:6, insert:0}; examples=delete: [¶  ] -> [] | replace: [i] -> [j] | replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> [] | replace: [I] -> [i] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:8, delete:0, insert:0}; examples=replace: [¶ Beniamin] -> [Benjamin] | replace: [rauine] -> [ravin] | replace: [wolfe: In] -> [wolf: in] | replace: [hee] -> [he] | replace: [deuoure] -> [devour] | replace: [pray,] -> [prey,] | replace: [diuide] -> [divide] | replace: [spoile.] -> [spoil.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ Beniamin shall rauine as a wolfe In the morning hee shall deuoure the pray and at night he shall diuide the spoile] -> [Benjamin shall ravin as a wolf in the morning he shall devour the prey and at night he shall divide the spoil]",
JHN:11:55,JHN,11,55,0.28119446297385997,0.28119446297385997,,R0,R1,0.0,"¶ And the Iewes Passeouer was nigh at hand, and many went out of the countrey vp to Hierusalem before the Passeouer to purifie themselues.","And the Jews’ passover was nigh at hand: and many went out of the country up to Jerusalem before the passover, to purify themselves.","¶ and the iewes passeouer was nigh at hand, and many went out of the countrey vp to hierusalem before the passeouer to purifie themselues.","and the jews’ passover was nigh at hand: and many went out of the country up to jerusalem before the passover, to purify themselves.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:10, delete:5, insert:2}; examples=delete: [¶  ] -> [] | replace: [I] -> [J] | delete: [e] -> [] | insert: [] -> [’] | replace: [P] -> [p] | delete: [e] -> [] | replace: [u] -> [v] | replace: [,] -> [:]","ops={replace:6, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Iewes Passeouer] -> [Jews’ passover] | replace: [hand,] -> [hand:] | replace: [countrey vp] -> [country up] | replace: [Hierusalem] -> [Jerusalem] | replace: [Passeouer] -> [passover,] | replace: [purifie themselues.] -> [purify themselves.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ And the Iewes Passeouer was nigh at hand and many went out of the countrey vp to Hierusalem before the Passeouer to purifie themselues] -> [And the Jews’ passover was nigh at hand and many went out of the country up to Jerusalem before the passover to purify themselves]",
JOE:3:20,JOE,3,20,0.28113967255443173,0.28113967255443173,,R0,R1,0.0,"But Iudah shall dwell for euer, and Ierusalem from generation to generation.","But Judah shall dwell for ever, and Jerusalem from generation to generation.","but iudah shall dwell for euer, and ierusalem from generation to generation.","but judah shall dwell for ever, and jerusalem from generation to generation.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:0, insert:0}; examples=replace: [I] -> [J] | replace: [u] -> [v] | replace: [I] -> [J]","ops={replace:3, delete:0, insert:0}; examples=replace: [Iudah] -> [Judah] | replace: [euer,] -> [ever,] | replace: [Ierusalem] -> [Jerusalem]","ops={replace:1, delete:0, insert:0}; examples=replace: [But Iudah shall dwell for euer and Ierusalem from generation to generation] -> [But Judah shall dwell for ever and Jerusalem from generation to generation]",
JHN:3:27,JHN,3,27,0.27955891919199927,0.27955891919199927,,R0,R1,0.0,"Iohn answered, and said, A man can receiue nothing, except it be giuen him from heauen.","John answered and said, A man can receive nothing, except it be given him from heaven.","iohn answered, and said, a man can receiue nothing, except it be giuen him from heauen.","john answered and said, a man can receive nothing, except it be given him from heaven.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:0}; examples=replace: [I] -> [J] | delete: [,] -> [] | replace: [u] -> [v] | replace: [u] -> [v] | replace: [u] -> [v]","ops={replace:4, delete:0, insert:0}; examples=replace: [Iohn answered,] -> [John answered] | replace: [receiue] -> [receive] | replace: [giuen] -> [given] | replace: [heauen.] -> [heaven.]","ops={replace:1, delete:0, insert:0}; examples=replace: [Iohn answered and said A man can receiue nothing except it be giuen him from heauen] -> [John answered and said A man can receive nothing except it be given him from heaven]",
EPH:2:4,EPH,2,4,0.2790998790499414,0.2790998790499414,,R0,R1,0.0,"But God who is rich in mercie, for his great loue wherewith hee loued vs,","But God, who is rich in mercy, for his great love wherewith he loved us,","but god who is rich in mercie, for his great loue wherewith hee loued vs,","but god, who is rich in mercy, for his great love wherewith he loved us,",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:4, delete:1, insert:1}; examples=insert: [] -> [,] | replace: [i e] -> [y] | replace: [u] -> [v] | delete: [e] -> [] | replace: [u] -> [v] | replace: [v] -> [u]","ops={replace:4, delete:0, insert:0}; examples=replace: [God] -> [God,] | replace: [mercie,] -> [mercy,] | replace: [loue] -> [love] | replace: [hee loued vs,] -> [he loved us,]","ops={replace:1, delete:0, insert:0}; examples=replace: [But God who is rich in mercie for his great loue wherewith hee loued vs] -> [But God who is rich in mercy for his great love wherewith he loved us]",
GEN:11:26,GEN,11,26,0.2789631361702901,0.2789631361702901,,R0,R1,0.0,"And Terah liued seuenty yeeres, and begate Abram, Nahor, & Haran.","And Terah lived seventy years, and begat Abram, Nahor, and Haran.","and terah liued seuenty yeeres, and begate abram, nahor, & haran.","and terah lived seventy years, and begat abram, nahor, and haran.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:4, delete:2, insert:0}; examples=replace: [u] -> [v] | replace: [u] -> [v] | replace: [e] -> [a] | delete: [e] -> [] | delete: [e] -> [] | replace: [&] -> [a n d]","ops={replace:3, delete:0, insert:0}; examples=replace: [liued seuenty yeeres,] -> [lived seventy years,] | replace: [begate] -> [begat] | replace: [&] -> [and]","ops={replace:2, delete:0, insert:0}; examples=replace: [And Terah liued seuenty yeeres and begate Abram] -> [And Terah lived seventy years and begat Abram] | replace: [& Haran] -> [and Haran]",
GEN:41:18,GEN,41,18,0.2788394784629762,0.2788394784629762,,R0,R1,0.0,"And behold, there came vp out of the riuer seuen kine, fat fleshed and well fauoured, and they fed in a medow.","And, behold, there came up out of the river seven kine, fatfleshed and well favoured; and they fed in a meadow:","and behold, there came vp out of the riuer seuen kine, fat fleshed and well fauoured, and they fed in a medow.","and, behold, there came up out of the river seven kine, fatfleshed and well favoured; and they fed in a meadow:",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:1, insert:2}; examples=insert: [] -> [,] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [u] -> [v] | delete: [ ] -> [] | replace: [u] -> [v] | replace: [,] -> [;] | insert: [] -> [a]","ops={replace:6, delete:0, insert:0}; examples=replace: [And] -> [And,] | replace: [vp] -> [up] | replace: [riuer seuen] -> [river seven] | replace: [fat fleshed] -> [fatfleshed] | replace: [fauoured,] -> [favoured;] | replace: [medow.] -> [meadow:]","ops={replace:1, delete:0, insert:0}; examples=replace: [And behold there came vp out of the riuer seuen kine fat fleshed and well fauoured and they fed in a medow] -> [And behold there came up out of the river seven kine fatfleshed and well favoured and they fed in a meadow]",
LEV:15:20,LEV,15,20,0.27847942484783106,0.27847942484783106,,R0,R1,0.0,"And euery thing that she lieth vpon in her separation, shall be vncleane: euery thing also that she sitteth vpon, shalbe vncleane.",And every thing that she lieth upon in her separation shall be unclean: every thing also that she sitteth upon shall be unclean.,"and euery thing that she lieth vpon in her separation, shall be vncleane: euery thing also that she sitteth vpon, shalbe vncleane.",and every thing that she lieth upon in her separation shall be unclean: every thing also that she sitteth upon shall be unclean.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:4, insert:1}; examples=replace: [u] -> [v] | replace: [v] -> [u] | delete: [,] -> [] | replace: [v] -> [u] | delete: [e] -> [] | replace: [u] -> [v] | replace: [v] -> [u] | delete: [,] -> []","ops={replace:5, delete:0, insert:0}; examples=replace: [euery] -> [every] | replace: [vpon] -> [upon] | replace: [separation,] -> [separation] | replace: [vncleane: euery] -> [unclean: every] | replace: [vpon, shalbe vncleane.] -> [upon shall be unclean.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And euery thing that she lieth vpon in her separation shall be vncleane euery thing also that she sitteth vpon shalbe vncleane] -> [And every thing that she lieth upon in her separation shall be unclean every thing also that she sitteth upon shall be unclean]",
1SA:30:20,1SA,30,20,0.27830022870476845,0.27830022870476845,,R0,R1,0.0,"And Dauid tooke all the flockes, and the herds, which they draue before those other cattell, and said, This is Dauids spoile.","And David took all the flocks and the herds, which they drave before those other cattle, and said, This is David’s spoil.","and dauid tooke all the flockes, and the herds, which they draue before those other cattell, and said, this is dauids spoile.","and david took all the flocks and the herds, which they drave before those other cattle, and said, this is david’s spoil.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:5, insert:2}; examples=replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> [] | delete: [,] -> [] | replace: [u] -> [v] | insert: [] -> [l] | delete: [l l] -> [] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [Dauid tooke] -> [David took] | replace: [flockes,] -> [flocks] | replace: [draue] -> [drave] | replace: [cattell,] -> [cattle,] | replace: [Dauids spoile.] -> [David’s spoil.]","ops={replace:2, delete:0, insert:0}; examples=replace: [And Dauid tooke all the flockes and the herds which they draue before those other cattell] -> [And David took all the flocks and the herds which they drave before those other cattle] | replace: [This is Dauids spoile] -> [This is David’s spoil]",
EZR:2:40,EZR,2,40,0.2778563276641298,0.2778563276641298,,R0,R1,0.0,"¶ The Leuites. The children of Ieshua, and Kadmiel, of the children of Hodauia, seuentie and foure.","The Levites: the children of Jeshua and Kadmiel, of the children of Hodaviah, seventy and four.","¶ the leuites. the children of ieshua, and kadmiel, of the children of hodauia, seuentie and foure.","the levites: the children of jeshua and kadmiel, of the children of hodaviah, seventy and four.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:7, delete:3, insert:1}; examples=delete: [¶  ] -> [] | replace: [u] -> [v] | replace: [.] -> [:] | replace: [T] -> [t] | replace: [I] -> [J] | delete: [,] -> [] | replace: [u] -> [v] | insert: [] -> [h]","ops={replace:4, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Leuites. The] -> [Levites: the] | replace: [Ieshua,] -> [Jeshua] | replace: [Hodauia, seuentie] -> [Hodaviah, seventy] | replace: [foure.] -> [four.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ The Leuites The children of Ieshua and Kadmiel of the children of Hodauia seuentie and foure] -> [The Levites the children of Jeshua and Kadmiel of the children of Hodaviah seventy and four]",
GEN:41:2,GEN,41,2,0.2778490614783573,0.2778490614783573,,R0,R1,0.0,"And behold, there came vp out of the riuer seuen well fauoured kine, and fat fleshed, and they fed in a medow.","And, behold, there came up out of the river seven well favoured kine and fatfleshed; and they fed in a meadow.","and behold, there came vp out of the riuer seuen well fauoured kine, and fat fleshed, and they fed in a medow.","and, behold, there came up out of the river seven well favoured kine and fatfleshed; and they fed in a meadow.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:5, delete:2, insert:2}; examples=insert: [] -> [,] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [u] -> [v] | replace: [u] -> [v] | delete: [,] -> [] | delete: [ ] -> [] | replace: [,] -> [;]","ops={replace:6, delete:0, insert:0}; examples=replace: [And] -> [And,] | replace: [vp] -> [up] | replace: [riuer seuen] -> [river seven] | replace: [fauoured kine,] -> [favoured kine] | replace: [fat fleshed,] -> [fatfleshed;] | replace: [medow.] -> [meadow.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And behold there came vp out of the riuer seuen well fauoured kine and fat fleshed and they fed in a medow] -> [And behold there came up out of the river seven well favoured kine and fatfleshed and they fed in a meadow]",
DEU:30:12,DEU,30,12,0.2777500276894982,0.2777500276894982,,R0,R1,0.0,"It is not in heauen, that thou shouldest say, Who shal goe vp for vs to heauen, and bring it vnto vs, that wee may heare it, and doe it?","It is not in heaven, that thou shouldest say, Who shall go up for us to heaven, and bring it unto us, that we may hear it, and do it?","it is not in heauen, that thou shouldest say, who shal goe vp for vs to heauen, and bring it vnto vs, that wee may heare it, and doe it?","it is not in heaven, that thou shouldest say, who shall go up for us to heaven, and bring it unto us, that we may hear it, and do it?",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:4, insert:1}; examples=replace: [u] -> [v] | insert: [] -> [l] | delete: [e] -> [] | replace: [v] -> [u] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [v] -> [u] | replace: [v] -> [u]","ops={replace:8, delete:0, insert:0}; examples=replace: [heauen,] -> [heaven,] | replace: [shal goe vp] -> [shall go up] | replace: [vs] -> [us] | replace: [heauen,] -> [heaven,] | replace: [vnto vs,] -> [unto us,] | replace: [wee] -> [we] | replace: [heare] -> [hear] | replace: [doe] -> [do]","ops={replace:2, delete:0, insert:0}; examples=replace: [It is not in heauen] -> [It is not in heaven] | replace: [Who shal goe vp for vs to heauen and bring it vnto vs that wee may heare it and doe it] -> [Who shall go up for us to heaven and bring it unto us that we may hear it and do it]",
GEN:41:3,GEN,41,3,0.27749371382030963,0.27749371382030963,,R0,R1,0.0,"And behold, seuen other kine came vp after them out of the riuer, ill fauoured and leane fleshed, and stood by the other kine, vpon the brinke of the riuer.","And, behold, seven other kine came up after them out of the river, ill favoured and leanfleshed; and stood by the other kine upon the brink of the river.","and behold, seuen other kine came vp after them out of the riuer, ill fauoured and leane fleshed, and stood by the other kine, vpon the brinke of the riuer.","and, behold, seven other kine came up after them out of the river, ill favoured and leanfleshed; and stood by the other kine upon the brink of the river.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:7, delete:3, insert:1}; examples=insert: [] -> [,] | replace: [u] -> [v] | replace: [v] -> [u] | replace: [u] -> [v] | replace: [u] -> [v] | delete: [e  ] -> [] | replace: [,] -> [;] | delete: [,] -> []","ops={replace:9, delete:0, insert:0}; examples=replace: [And] -> [And,] | replace: [seuen] -> [seven] | replace: [vp] -> [up] | replace: [riuer,] -> [river,] | replace: [fauoured] -> [favoured] | replace: [leane fleshed,] -> [leanfleshed;] | replace: [kine, vpon] -> [kine upon] | replace: [brinke] -> [brink]","ops={replace:1, delete:0, insert:0}; examples=replace: [And behold seuen other kine came vp after them out of the riuer ill fauoured and leane fleshed and stood by the other kine vpon the brinke of the riuer] -> [And behold seven other kine came up after them out of the river ill favoured and leanfleshed and stood by the other kine upon the brink of the river]",
