rank_overall,rank_within_representation,rank_within_classification,rank_within_work,unit_key,work_code,work_name,representation,classification,drift_value,threshold_primary,threshold_secondary,threshold_source,excess_over_primary,excess_over_secondary,drift_to_primary_ratio,drift_to_secondary_ratio,small_sample_flag,mad_zero_flag
2837,1419,1060,20,JDG:12:11,JDG,Judges,R0,REVIEW_CANDIDATE,0.1632389255786228,0.2109212600391261,0.1517173137608478,WORK,-0.047682334460503295,0.011521611817775002,0.7739330096375387,1.075941311720932,False,False
2838,1419,1060,20,JDG:12:11,JDG,Judges,R1,REVIEW_CANDIDATE,0.1632389255786228,0.2109212600391261,0.1517173137608478,WORK,-0.047682334460503295,0.011521611817775002,0.7739330096375387,1.075941311720932,False,False
2839,1420,1061,5,1PE:5:11,1PE,1Peter,R0,REVIEW_CANDIDATE,0.1631202470594112,0.1950868502873471,0.1508743635188615,WORK,-0.0319666032279359,0.012245883540549701,0.8361416816107714,1.081166099096874,False,False
2840,1420,1061,5,1PE:5:11,1PE,1Peter,R1,REVIEW_CANDIDATE,0.1631202470594112,0.1950868502873471,0.1508743635188615,WORK,-0.0319666032279359,0.012245883540549701,0.8361416816107714,1.081166099096874,False,False
2841,1421,1062,48,NUM:10:31,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1630651190184407,0.2060272335177108,0.1521304504522337,WORK,-0.04296211449927009,0.010934668566207006,0.7914736136299334,1.0718769222972906,False,False
2842,1421,1062,48,NUM:10:31,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1630651190184407,0.2060272335177108,0.1521304504522337,WORK,-0.04296211449927009,0.010934668566207006,0.7914736136299334,1.0718769222972906,False,False
2843,1422,1063,47,EZE:37:2,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1628909939089864,0.1977293149575067,0.1466200453576744,WORK,-0.034838321048520304,0.016270948551312003,0.8238080122008854,1.110973561027209,False,False
2844,1422,1063,47,EZE:37:2,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1628909939089864,0.1977293149575067,0.1466200453576744,WORK,-0.034838321048520304,0.016270948551312003,0.8238080122008854,1.110973561027209,False,False
2845,1423,1064,33,2KI:4:6,2KI,2Kings,R0,REVIEW_CANDIDATE,0.162865765556159,0.2042283105495926,0.1574881551780614,WORK,-0.041362544993433586,0.005377610378097614,0.7974690928886201,1.0341461259230418,False,False
2846,1423,1064,33,2KI:4:6,2KI,2Kings,R1,REVIEW_CANDIDATE,0.162865765556159,0.2042283105495926,0.1574881551780614,WORK,-0.041362544993433586,0.005377610378097614,0.7974690928886201,1.0341461259230418,False,False
2847,1424,1065,61,JER:29:30,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.162770462539927,0.203825573325914,0.1595710794486916,WORK,-0.041055110785987003,0.003199383091235408,0.7985772338766318,1.0200498931403428,False,False
2848,1424,1065,61,JER:29:30,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.162770462539927,0.203825573325914,0.1595710794486916,WORK,-0.041055110785987003,0.003199383091235408,0.7985772338766318,1.0200498931403428,False,False
2849,1425,1066,42,DEU:20:6,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.1627539388533656,0.2277736606676687,0.158268997269363,WORK,-0.0650197218143031,0.004484941584002589,0.7145424030868538,1.0283374612930005,False,False
2850,1425,1066,42,DEU:20:6,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.1627539388533656,0.2277736606676687,0.158268997269363,WORK,-0.0650197218143031,0.004484941584002589,0.7145424030868538,1.0283374612930005,False,False
2851,1426,1067,21,JDG:10:15,JDG,Judges,R0,REVIEW_CANDIDATE,0.1626715996299574,0.2109212600391261,0.1517173137608478,WORK,-0.0482496604091687,0.010954285869109598,0.7712432573168853,1.0722019497812678,False,False
2852,1426,1067,21,JDG:10:15,JDG,Judges,R1,REVIEW_CANDIDATE,0.1626715996299574,0.2109212600391261,0.1517173137608478,WORK,-0.0482496604091687,0.010954285869109598,0.7712432573168853,1.0722019497812678,False,False
2853,1427,1068,62,JER:37:10,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.162585931849356,0.203825573325914,0.1595710794486916,WORK,-0.04123964147655801,0.003014852400664403,0.7976718975757942,1.0188934762557258,False,False
2854,1427,1068,62,JER:37:10,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.162585931849356,0.203825573325914,0.1595710794486916,WORK,-0.04123964147655801,0.003014852400664403,0.7976718975757942,1.0188934762557258,False,False
2855,1428,1069,63,JER:24:3,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1625398019543147,0.203825573325914,0.1595710794486916,WORK,-0.041285771371599306,0.002968722505623106,0.79744557712793,1.0186043894412438,False,False
2856,1428,1069,63,JER:24:3,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1625398019543147,0.203825573325914,0.1595710794486916,WORK,-0.041285771371599306,0.002968722505623106,0.79744557712793,1.0186043894412438,False,False
2857,1429,1070,7,REV:7:5,REV,Revelation,R0,REVIEW_CANDIDATE,0.1624997828497922,0.1680160935170368,0.134798252815794,WORK,-0.005516310667244617,0.027701530033998195,0.9671679625935043,1.2055036282395528,False,False
2858,1429,1070,7,REV:7:5,REV,Revelation,R1,REVIEW_CANDIDATE,0.1624997828497922,0.1680160935170368,0.134798252815794,WORK,-0.005516310667244617,0.027701530033998195,0.9671679625935043,1.2055036282395528,False,False
2859,1430,1071,43,DEU:22:15,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.1624482059685552,0.2277736606676687,0.158268997269363,WORK,-0.0653254546991135,0.004179208699192194,0.7132001368919206,1.02640573183186,False,False
2860,1430,1071,43,DEU:22:15,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.1624482059685552,0.2277736606676687,0.158268997269363,WORK,-0.0653254546991135,0.004179208699192194,0.7132001368919206,1.02640573183186,False,False
2861,1431,1072,64,JER:37:12,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1624175919173859,0.203825573325914,0.1595710794486916,WORK,-0.04140798140852811,0.002846512468694301,0.7968459956576824,1.0178385236129808,False,False
2862,1431,1072,64,JER:37:12,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1624175919173859,0.203825573325914,0.1595710794486916,WORK,-0.04140798140852811,0.002846512468694301,0.7968459956576824,1.0178385236129808,False,False
2863,1432,1073,58,ISA:51:17,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1623816035937011,0.2203930443072171,0.1556613590945488,WORK,-0.058011440713515994,0.006720244499152289,0.7367818893927937,1.0431722075294898,False,False
2864,1432,1073,58,ISA:51:17,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1623816035937011,0.2203930443072171,0.1556613590945488,WORK,-0.058011440713515994,0.006720244499152289,0.7367818893927937,1.0431722075294898,False,False
2865,1433,1074,49,NUM:4:39,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1623632336778722,0.2060272335177108,0.1521304504522337,WORK,-0.043663999839838596,0.010232783225638503,0.788066853617752,1.0672632151894628,False,False
2866,1434,1075,50,NUM:4:43,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1623632336778722,0.2060272335177108,0.1521304504522337,WORK,-0.043663999839838596,0.010232783225638503,0.788066853617752,1.0672632151894628,False,False
2867,1433,1074,49,NUM:4:39,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1623632336778722,0.2060272335177108,0.1521304504522337,WORK,-0.043663999839838596,0.010232783225638503,0.788066853617752,1.0672632151894628,False,False
2868,1434,1075,50,NUM:4:43,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1623632336778722,0.2060272335177108,0.1521304504522337,WORK,-0.043663999839838596,0.010232783225638503,0.788066853617752,1.0672632151894628,False,False
2869,1435,1076,50,ACT:10:24,ACT,Acts,R0,REVIEW_CANDIDATE,0.1623127497550179,0.2407747958049971,0.1622007514290091,WORK,-0.07846204604997922,0.00011199832600877757,0.6741268296473796,1.0006904920293036,False,False
2870,1435,1076,50,ACT:10:24,ACT,Acts,R1,REVIEW_CANDIDATE,0.1623127497550179,0.2407747958049971,0.1622007514290091,WORK,-0.07846204604997922,0.00011199832600877757,0.6741268296473796,1.0006904920293036,False,False
2871,1436,1077,51,ACT:23:13,ACT,Acts,R0,REVIEW_CANDIDATE,0.1622162532400605,0.2407747958049971,0.1622007514290091,WORK,-0.0785585425649366,1.550181105139381e-05,0.6737260546632922,1.000095571758545,False,False
2872,1436,1077,51,ACT:23:13,ACT,Acts,R1,REVIEW_CANDIDATE,0.1622162532400605,0.2407747958049971,0.1622007514290091,WORK,-0.0785585425649366,1.550181105139381e-05,0.6737260546632922,1.000095571758545,False,False
2873,1437,1078,41,EXO:2:1,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1620815131396713,0.2061688329235183,0.1458137712888438,WORK,-0.044087319783847,0.016267741850827522,0.7861591436558119,1.1115651951598085,False,False
2874,1437,1078,41,EXO:2:1,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1620815131396713,0.2061688329235183,0.1458137712888438,WORK,-0.044087319783847,0.016267741850827522,0.7861591436558119,1.1115651951598085,False,False
2875,1438,1079,18,ROM:15:7,ROM,Romans,R0,REVIEW_CANDIDATE,0.1620494732951678,0.2309266196192162,0.1560124813251275,WORK,-0.0688771463240484,0.006036991970040317,0.7017357875951132,1.0386955705002814,False,False
2876,1438,1079,18,ROM:15:7,ROM,Romans,R1,REVIEW_CANDIDATE,0.1620494732951678,0.2309266196192162,0.1560124813251275,WORK,-0.0688771463240484,0.006036991970040317,0.7017357875951132,1.0386955705002814,False,False
2877,1439,1080,2,JOE:2:27,JOE,Joel,R0,REVIEW_CANDIDATE,0.1619966196559211,0.1953566744675042,0.1475193186155204,WORK,-0.033360054811583106,0.014477301040400709,0.8292351418116904,1.0981383399562257,False,False
2878,1439,1080,2,JOE:2:27,JOE,Joel,R1,REVIEW_CANDIDATE,0.1619966196559211,0.1953566744675042,0.1475193186155204,WORK,-0.033360054811583106,0.014477301040400709,0.8292351418116904,1.0981383399562257,False,False
2879,1440,1081,48,EZE:14:22,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1618757457551765,0.1977293149575067,0.1466200453576744,WORK,-0.03585356920233021,0.015255700397502098,0.818673476868944,1.104049213463864,False,False
2880,1440,1081,48,EZE:14:22,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1618757457551765,0.1977293149575067,0.1466200453576744,WORK,-0.03585356920233021,0.015255700397502098,0.818673476868944,1.104049213463864,False,False
2881,1441,1082,42,EXO:27:17,EXO,Exodus,R0,REVIEW_CANDIDATE,0.1614449130331111,0.2061688329235183,0.1458137712888438,WORK,-0.04472391989040722,0.015631141744267302,0.7830713825353113,1.1071993516531675,False,False
2882,1441,1082,42,EXO:27:17,EXO,Exodus,R1,REVIEW_CANDIDATE,0.1614449130331111,0.2061688329235183,0.1458137712888438,WORK,-0.04472391989040722,0.015631141744267302,0.7830713825353113,1.1071993516531675,False,False
2883,1442,1083,51,NUM:26:44,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1613375778581813,0.2060272335177108,0.1521304504522337,WORK,-0.04468965565952948,0.009207127405947618,0.7830886000044853,1.0605212656544292,False,False
2884,1442,1083,51,NUM:26:44,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1613375778581813,0.2060272335177108,0.1521304504522337,WORK,-0.04468965565952948,0.009207127405947618,0.7830886000044853,1.0605212656544292,False,False
2885,1443,1084,41,2CH:35:9,2CH,2Chronicles,R0,REVIEW_CANDIDATE,0.1613247270254446,0.2156992211395015,0.1608023572188025,WORK,-0.0543744941140569,0.0005223698066420812,0.7479152042051617,1.0032485208281574,False,False
2886,1443,1084,41,2CH:35:9,2CH,2Chronicles,R1,REVIEW_CANDIDATE,0.1613247270254446,0.2156992211395015,0.1608023572188025,WORK,-0.0543744941140569,0.0005223698066420812,0.7479152042051617,1.0032485208281574,False,False
2887,1444,1085,44,DEU:22:26,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.1613215042080462,0.2277736606676687,0.158268997269363,WORK,-0.06645215645962249,0.003052506938683197,0.7082535519478744,1.019286828067079,False,False
2888,1444,1085,44,DEU:22:26,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.1613215042080462,0.2277736606676687,0.158268997269363,WORK,-0.06645215645962249,0.003052506938683197,0.7082535519478744,1.019286828067079,False,False
2889,1445,1086,65,JER:8:5,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1612208177013294,0.203825573325914,0.1595710794486916,WORK,-0.0426047556245846,0.0016497382526378113,0.7909744350064443,1.0103385792609636,False,False
2890,1445,1086,65,JER:8:5,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1612208177013294,0.203825573325914,0.1595710794486916,WORK,-0.0426047556245846,0.0016497382526378113,0.7909744350064443,1.0103385792609636,False,False
2891,1446,1087,29,1KI:11:13,1KI,1Kings,R0,REVIEW_CANDIDATE,0.1612101830134197,0.2134238491198039,0.1471697863256086,WORK,-0.0522136661063842,0.014040396687811096,0.7553522423959543,1.0954027116459024,False,False
2892,1446,1087,29,1KI:11:13,1KI,1Kings,R1,REVIEW_CANDIDATE,0.1612101830134197,0.2134238491198039,0.1471697863256086,WORK,-0.0522136661063842,0.014040396687811096,0.7553522423959543,1.0954027116459024,False,False
2893,1447,1088,52,NUM:21:7,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1611463356599035,0.2060272335177108,0.1521304504522337,WORK,-0.0448808978578073,0.0090158852076698,0.782160362533096,1.0592641721684815,False,False
2894,1447,1088,52,NUM:21:7,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1611463356599035,0.2060272335177108,0.1521304504522337,WORK,-0.0448808978578073,0.0090158852076698,0.782160362533096,1.0592641721684815,False,False
2895,1448,1089,66,JER:49:39,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1609013882168086,0.203825573325914,0.1595710794486916,WORK,-0.042924185109105395,0.0013303087681170167,0.7894072642176736,1.00833677864882,False,False
2896,1448,1089,66,JER:49:39,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1609013882168086,0.203825573325914,0.1595710794486916,WORK,-0.042924185109105395,0.0013303087681170167,0.7894072642176736,1.00833677864882,False,False
2897,1449,1090,42,2CH:13:20,2CH,2Chronicles,R0,REVIEW_CANDIDATE,0.1608773137641002,0.2156992211395015,0.1608023572188025,WORK,-0.054821907375401296,7.495654529768303e-05,0.7458409581370452,1.0004661408364537,False,False
2898,1449,1090,42,2CH:13:20,2CH,2Chronicles,R1,REVIEW_CANDIDATE,0.1608773137641002,0.2156992211395015,0.1608023572188025,WORK,-0.054821907375401296,7.495654529768303e-05,0.7458409581370452,1.0004661408364537,False,False
2899,1450,1091,16,DAN:9:14,DAN,Daniel,R0,REVIEW_CANDIDATE,0.1608368649506174,0.2230599517621362,0.1564706148641274,WORK,-0.06222308681151881,0.004366250086489998,0.7210476989707616,1.0279046010669892,False,False
2900,1450,1091,16,DAN:9:14,DAN,Daniel,R1,REVIEW_CANDIDATE,0.1608368649506174,0.2230599517621362,0.1564706148641274,WORK,-0.06222308681151881,0.004366250086489998,0.7210476989707616,1.0279046010669892,False,False
2901,1451,1092,8,REV:12:12,REV,Revelation,R0,REVIEW_CANDIDATE,0.1608003315035531,0.1680160935170368,0.134798252815794,WORK,-0.007215762013483701,0.02600207868775911,0.9570531497165655,1.1928962589989334,False,False
2902,1451,1092,8,REV:12:12,REV,Revelation,R1,REVIEW_CANDIDATE,0.1608003315035531,0.1680160935170368,0.134798252815794,WORK,-0.007215762013483701,0.02600207868775911,0.9570531497165655,1.1928962589989334,False,False
2903,1452,1093,59,ISA:14:11,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1606824754695809,0.2203930443072171,0.1556613590945488,WORK,-0.0597105688376362,0.005021116375032081,0.7290723533252592,1.0322566653936398,False,False
2904,1452,1093,59,ISA:14:11,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1606824754695809,0.2203930443072171,0.1556613590945488,WORK,-0.0597105688376362,0.005021116375032081,0.7290723533252592,1.0322566653936398,False,False
2905,1453,1094,53,NUM:2:8,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1606397244206144,0.2060272335177108,0.1521304504522337,WORK,-0.04538750909709641,0.008509273968380693,0.7797014097498196,1.0559340614787205,False,False
2906,1453,1094,53,NUM:2:8,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1606397244206144,0.2060272335177108,0.1521304504522337,WORK,-0.04538750909709641,0.008509273968380693,0.7797014097498196,1.0559340614787205,False,False
2907,1454,1095,49,EZE:26:21,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.1606226320632797,0.1977293149575067,0.1466200453576744,WORK,-0.037106682894227,0.014002586705605308,0.8123359558384073,1.0955025397205853,False,False
2908,1454,1095,49,EZE:26:21,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.1606226320632797,0.1977293149575067,0.1466200453576744,WORK,-0.037106682894227,0.014002586705605308,0.8123359558384073,1.0955025397205853,False,False
2909,1455,1096,33,LEV:26:14,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1605934872741881,0.2536937138059426,0.1520578598094974,WORK,-0.09310022653175448,0.008535627464690693,0.6330211532045708,1.0561340760377949,False,False
2910,1455,1096,33,LEV:26:14,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1605934872741881,0.2536937138059426,0.1520578598094974,WORK,-0.09310022653175448,0.008535627464690693,0.6330211532045708,1.0561340760377949,False,False
2911,1456,1097,30,1KI:15:5,1KI,1Kings,R0,REVIEW_CANDIDATE,0.160518501030062,0.2134238491198039,0.1471697863256086,WORK,-0.0529053480897419,0.013348714704453396,0.7521113581826374,1.09070282044794,False,False
2912,1456,1097,30,1KI:15:5,1KI,1Kings,R1,REVIEW_CANDIDATE,0.160518501030062,0.2134238491198039,0.1471697863256086,WORK,-0.0529053480897419,0.013348714704453396,0.7521113581826374,1.09070282044794,False,False
2913,1457,1098,60,ISA:22:8,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.1604673233710024,0.2203930443072171,0.1556613590945488,WORK,-0.059925720936214705,0.004805964276453578,0.7280961333213348,1.0308744848715758,False,False
2914,1457,1098,60,ISA:22:8,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.1604673233710024,0.2203930443072171,0.1556613590945488,WORK,-0.059925720936214705,0.004805964276453578,0.7280961333213348,1.0308744848715758,False,False
2915,1458,1099,22,1CO:10:22,1CO,1Corinthians,R0,REVIEW_CANDIDATE,0.16044280394675,0.2749938527419566,0.1602659200966021,WORK,-0.11455104879520658,0.00017688385014791308,0.5834414200425899,1.0011036897304262,False,False
2916,1458,1099,22,1CO:10:22,1CO,1Corinthians,R1,REVIEW_CANDIDATE,0.16044280394675,0.2749938527419566,0.1602659200966021,WORK,-0.11455104879520658,0.00017688385014791308,0.5834414200425899,1.0011036897304262,False,False
2917,1459,1100,34,2KI:3:6,2KI,2Kings,R0,REVIEW_CANDIDATE,0.1601874074020988,0.2042283105495926,0.1574881551780614,WORK,-0.04404090314749379,0.002699252224037413,0.7843545636303966,1.017139398331167,False,False
2918,1459,1100,34,2KI:3:6,2KI,2Kings,R1,REVIEW_CANDIDATE,0.1601874074020988,0.2042283105495926,0.1574881551780614,WORK,-0.04404090314749379,0.002699252224037413,0.7843545636303966,1.017139398331167,False,False
2919,1460,1101,67,JER:51:17,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1600088999561177,0.203825573325914,0.1595710794486916,WORK,-0.043816673369796305,0.00043782050742610656,0.7850285778432027,1.002743733444298,False,False
2920,1460,1101,67,JER:51:17,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1600088999561177,0.203825573325914,0.1595710794486916,WORK,-0.043816673369796305,0.00043782050742610656,0.7850285778432027,1.002743733444298,False,False
2921,1461,1102,17,DAN:11:4,DAN,Daniel,R0,REVIEW_CANDIDATE,0.1599743774932398,0.2230599517621362,0.1564706148641274,WORK,-0.06308557426889638,0.0035037626291124224,0.7171810817202687,1.0223924641195725,False,False
2922,1461,1102,17,DAN:11:4,DAN,Daniel,R1,REVIEW_CANDIDATE,0.1599743774932398,0.2230599517621362,0.1564706148641274,WORK,-0.06308557426889638,0.0035037626291124224,0.7171810817202687,1.0223924641195725,False,False
2923,1462,1103,19,ROM:8:12,ROM,Romans,R0,REVIEW_CANDIDATE,0.1599143662722436,0.2309266196192162,0.1560124813251275,WORK,-0.07101225334697261,0.003901884947116102,0.6924899629844864,1.02501008197533,False,False
2924,1462,1103,19,ROM:8:12,ROM,Romans,R1,REVIEW_CANDIDATE,0.1599143662722436,0.2309266196192162,0.1560124813251275,WORK,-0.07101225334697261,0.003901884947116102,0.6924899629844864,1.02501008197533,False,False
2925,1463,1104,68,JER:33:19,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1598692158858879,0.203825573325914,0.1595710794486916,WORK,-0.0439563574400261,0.00029813643719631133,0.7843432660447345,1.0018683613486,False,False
2926,1463,1104,68,JER:33:19,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1598692158858879,0.203825573325914,0.1595710794486916,WORK,-0.0439563574400261,0.00029813643719631133,0.7843432660447345,1.0018683613486,False,False
2927,1464,1105,20,ROM:3:1,ROM,Romans,R0,REVIEW_CANDIDATE,0.1598358823208282,0.2309266196192162,0.1560124813251275,WORK,-0.071090737298388,0.003823400995700721,0.6921500976560768,1.0245070199719009,False,False
2928,1464,1105,20,ROM:3:1,ROM,Romans,R1,REVIEW_CANDIDATE,0.1598358823208282,0.2309266196192162,0.1560124813251275,WORK,-0.071090737298388,0.003823400995700721,0.6921500976560768,1.0245070199719009,False,False
2929,1465,1106,21,ROM:5:9,ROM,Romans,R0,REVIEW_CANDIDATE,0.1598006429580659,0.2309266196192162,0.1560124813251275,WORK,-0.07112597666115031,0.0037881616329384082,0.6919974978266573,1.0242811446928015,False,False
2930,1465,1106,21,ROM:5:9,ROM,Romans,R1,REVIEW_CANDIDATE,0.1598006429580659,0.2309266196192162,0.1560124813251275,WORK,-0.07112597666115031,0.0037881616329384082,0.6919974978266573,1.0242811446928015,False,False
2931,1466,1107,54,NUM:2:28,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1596880640190741,0.2060272335177108,0.1521304504522337,WORK,-0.0463391694986367,0.007557613566840399,0.7750823097148793,1.049678506468456,False,False
2932,1466,1107,54,NUM:2:28,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1596880640190741,0.2060272335177108,0.1521304504522337,WORK,-0.0463391694986367,0.007557613566840399,0.7750823097148793,1.049678506468456,False,False
2933,1467,1108,45,DEU:5:2,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.1596877629309102,0.2277736606676687,0.158268997269363,WORK,-0.0680858977367585,0.0014187656615471944,0.7010808996212311,1.0089642677089345,False,False
2934,1467,1108,45,DEU:5:2,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.1596877629309102,0.2277736606676687,0.158268997269363,WORK,-0.0680858977367585,0.0014187656615471944,0.7010808996212311,1.0089642677089345,False,False
2935,1468,1109,69,JER:6:13,JER,Jeremiah,R0,REVIEW_CANDIDATE,0.1596512797824403,0.203825573325914,0.1595710794486916,WORK,-0.044174293543473714,8.020033374869784e-05,0.7832740375868357,1.000502599431086,False,False
2936,1468,1109,69,JER:6:13,JER,Jeremiah,R1,REVIEW_CANDIDATE,0.1596512797824403,0.203825573325914,0.1595710794486916,WORK,-0.044174293543473714,8.020033374869784e-05,0.7832740375868357,1.000502599431086,False,False
2937,1469,1110,55,NUM:29:1,NUM,Numbers,R0,REVIEW_CANDIDATE,0.1595422763112749,0.2060272335177108,0.1521304504522337,WORK,-0.04648495720643589,0.00741182585904121,0.7743746959430978,1.0487201992566793,False,False
2938,1469,1110,55,NUM:29:1,NUM,Numbers,R1,REVIEW_CANDIDATE,0.1595422763112749,0.2060272335177108,0.1521304504522337,WORK,-0.04648495720643589,0.00741182585904121,0.7743746959430978,1.0487201992566793,False,False
2939,1470,1111,61,ISA:65:19,ISA,Isaiah,R0,REVIEW_CANDIDATE,0.159350619977787,0.2203930443072171,0.1556613590945488,WORK,-0.061042424329430106,0.003689260883238177,0.7230292611034496,1.0237005568029078,False,False
2940,1470,1111,61,ISA:65:19,ISA,Isaiah,R1,REVIEW_CANDIDATE,0.159350619977787,0.2203930443072171,0.1556613590945488,WORK,-0.061042424329430106,0.003689260883238177,0.7230292611034496,1.0237005568029078,False,False
2941,1471,1112,34,LEV:14:26,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.159309179424649,0.2536937138059426,0.1520578598094974,WORK,-0.09438453438129357,0.007251319615151602,0.6279587185455807,1.0476878973848263,False,False
2942,1471,1112,34,LEV:14:26,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.159309179424649,0.2536937138059426,0.1520578598094974,WORK,-0.09438453438129357,0.007251319615151602,0.6279587185455807,1.0476878973848263,False,False
2943,1472,1113,35,LEV:11:14,LEV,Leviticus,R0,REVIEW_CANDIDATE,0.1592880445896595,0.2536937138059426,0.1520578598094974,WORK,-0.09440566921628307,0.007230184780162102,0.6278754100761968,1.0475489053260403,False,False
2944,1472,1113,35,LEV:11:14,LEV,Leviticus,R1,REVIEW_CANDIDATE,0.1592880445896595,0.2536937138059426,0.1520578598094974,WORK,-0.09440566921628307,0.007230184780162102,0.6278754100761968,1.0475489053260403,False,False
2945,1473,1114,50,EZE:42:2,EZE,Ezekiel,R0,REVIEW_CANDIDATE,0.159167295491074,0.1977293149575067,0.1466200453576744,WORK,-0.0385620194664327,0.012547250133399607,0.8049757089649558,1.0855766351919414,False,False
2946,1473,1114,50,EZE:42:2,EZE,Ezekiel,R1,REVIEW_CANDIDATE,0.159167295491074,0.1977293149575067,0.1466200453576744,WORK,-0.0385620194664327,0.012547250133399607,0.8049757089649558,1.0855766351919414,False,False
2947,1474,1115,46,DEU:28:19,DEU,Deuteronomy,R0,REVIEW_CANDIDATE,0.159161095413958,0.2277736606676687,0.158268997269363,WORK,-0.06861256525371068,0.0008920981445950105,0.6987686589722976,1.0056365944056418,False,False
2948,1474,1115,46,DEU:28:19,DEU,Deuteronomy,R1,REVIEW_CANDIDATE,0.159161095413958,0.2277736606676687,0.158268997269363,WORK,-0.06861256525371068,0.0008920981445950105,0.6987686589722976,1.0056365944056418,False,False
2949,1475,1116,22,JDG:6:1,JDG,Judges,R0,REVIEW_CANDIDATE,0.1590391765562194,0.2109212600391261,0.1517173137608478,WORK,-0.05188208348290668,0.007321862795371614,0.7540215553743491,1.0482599026694677,False,False
2950,1475,1116,22,JDG:6:1,JDG,Judges,R1,REVIEW_CANDIDATE,0.1590391765562194,0.2109212600391261,0.1517173137608478,WORK,-0.05188208348290668,0.007321862795371614,0.7540215553743491,1.0482599026694677,False,False
2951,1476,1117,9,REV:5:12,REV,Revelation,R0,REVIEW_CANDIDATE,0.158865921632285,0.1680160935170368,0.134798252815794,WORK,-0.009150171884751812,0.024067668816491,0.9455399081527628,1.1785458514019482,False,False
2952,1476,1117,9,REV:5:12,REV,Revelation,R1,REVIEW_CANDIDATE,0.158865921632285,0.1680160935170368,0.134798252815794,WORK,-0.009150171884751812,0.024067668816491,0.9455399081527628,1.1785458514019482,False,False
2953,1477,1118,10,REV:1:1,REV,Revelation,R0,REVIEW_CANDIDATE,0.1588401127216796,0.1680160935170368,0.134798252815794,WORK,-0.009175980795357197,0.024041859905885615,0.9453862983998806,1.1783543881591667,False,False
2954,1477,1118,10,REV:1:1,REV,Revelation,R1,REVIEW_CANDIDATE,0.1588401127216796,0.1680160935170368,0.134798252815794,WORK,-0.009175980795357197,0.024041859905885615,0.9453862983998806,1.1783543881591667,False,False
